date,open,high,low,close,volume
2023-05-25,125.21,125.98,122.9,124.35,21904982
2023-05-26,124.05,126.0,123.29,125.43,16775745
2023-05-30,126.33,126.38,122.89,124.64,18765182
2023-05-31,123.67,124.9,123.1,123.37,16723811
2023-06-01,123.5,125.04,123.3,124.37,15792035
2023-06-02,124.49,126.75,124.35,125.23,12462553
2023-06-05,124.61,127.99,124.38,126.63,15990012
2023-06-06,126.58,128.88,125.97,127.91,12585445
2023-06-07,127.59,129.55,122.63,122.94,19577791
2023-06-08,122.67,123.73,122.01,122.67,17239827
2023-06-09,122.67,124.29,122.42,122.87,13506643
2023-06-12,123.41,124.75,122.35,124.35,13562549
2023-06-13,125.66,125.86,123.84,124.43,11516793
2023-06-14,123.76,124.79,122.16,124.38,15938481
2023-06-15,123.83,126.16,123.14,125.79,14646062
2023-06-16,126.7,126.7,123.79,124.06,22105516
2023-06-20,123.54,125.18,122.83,123.85,13074522
2023-06-21,123.26,123.41,120.86,121.26,12462104
2023-06-22,120.54,123.94,119.6,123.87,13512389
2023-06-23,122.05,123.44,121.86,123.02,12279691
2023-06-26,121.5,122.72,118.99,119.09,14096371
2023-06-27,117.84,119.9,116.91,119.01,17084925
2023-06-28,117.96,121.27,117.6,121.08,13432361
2023-06-29,120.15,120.91,119.21,120.01,12549871
2023-06-30,121.11,122.03,120.88,120.97,14396682
2023-07-03,120.37,121.02,119.7,120.56,8940476
2023-07-05,120.05,123.37,120.05,122.63,12383648
2023-07-06,120.66,121.15,119.24,120.93,11290307
2023-07-07,120.93,121.75,120.09,120.14,14171044
2023-07-10,119.13,119.13,116.64,116.87,22835880
2023-07-11,116.79,118.23,115.83,117.71,11717697
2023-07-12,119.3,120.96,119.0,119.62,14011621
2023-07-13,121.56,125.34,121.06,124.83,21782749
2023-07-14,125.13,127.09,124.9,125.7,13863069
2023-07-17,126.06,127.28,124.5,125.06,13297527
2023-07-18,124.92,124.99,123.3,124.08,13770606
2023-07-19,124.79,125.47,122.47,122.78,15375991
2023-07-20,122.2,124.7,118.68,119.53,18548052
2023-07-21,120.93,121.3,119.07,120.31,17653842
2023-07-24,121.87,123.35,121.38,121.88,13720940
2023-07-25,121.88,123.69,121.53,122.79,18332191
2023-07-26,130.29,131.37,128.71,129.66,32803373
2023-07-27,131.96,133.6,129.18,129.87,26028943
2023-07-28,131.06,134.07,130.92,133.01,18248773
2023-07-31,133.08,133.83,132.13,133.11,11870925
2023-08-01,130.85,132.92,130.75,131.89,14767618
2023-08-02,129.84,130.42,127.85,128.64,14302804
2023-08-03,128.35,129.77,127.77,128.77,9994403
2023-08-04,129.62,131.93,128.31,128.54,14381286
2023-08-07,129.47,132.06,129.43,131.94,12189419
2023-08-08,130.96,131.94,130.13,131.84,10596200
2023-08-09,132.19,132.47,129.5,130.15,12005410
2023-08-10,131.98,132.65,130.03,130.21,12252664
2023-08-11,129.31,130.44,128.75,130.17,10550039
2023-08-14,129.85,131.91,129.59,131.83,10507046
2023-08-15,131.59,131.99,129.81,130.27,9939581
2023-08-16,129.28,130.9,128.46,129.11,11579366
2023-08-17,130.39,132.5,129.85,130.46,16895832
2023-08-18,129.06,129.83,127.0,128.11,16037695
2023-08-21,127.85,129.26,127.16,128.93,12504416
2023-08-22,129.03,130.95,128.92,129.69,10639243
2023-08-23,130.85,134.07,130.51,133.21,18019624
2023-08-24,134.75,134.97,130.3,130.42,12271826
2023-08-25,130.14,131.4,128.04,130.69,13207770
2023-08-28,131.99,133.24,130.85,131.79,11256310
2023-08-29,133.0,137.3,132.98,135.49,21517894
2023-08-30,135.66,137.25,135.02,136.93,15205859
2023-08-31,137.05,138.4,136.82,137.35,15803727
2023-09-01,138.61,138.61,135.94,136.8,10406430
2023-09-05,136.44,137.37,135.56,136.71,11910867
2023-09-06,136.96,137.48,134.69,135.37,10301680
2023-09-07,134.47,136.58,133.96,136.2,10423694
2023-09-08,135.92,137.52,135.87,137.2,10098399
2023-09-11,137.38,138.27,136.55,137.74,10190852
2023-09-12,137.01,137.64,135.93,136.07,9017929
2023-09-13,135.9,137.7,134.93,137.5,10283933
2023-09-14,138.38,139.55,137.06,138.99,11323278
2023-09-15,138.8,139.36,137.18,138.3,20132958
2023-09-18,137.67,139.93,137.63,138.96,10352175
2023-09-19,138.2,139.18,137.5,138.83,9305294
2023-09-20,138.8,138.84,134.52,134.59,13235118
2023-09-21,132.39,133.19,131.09,131.36,14136189
2023-09-22,131.68,133.01,130.51,131.25,10155851
2023-09-25,130.77,132.22,130.03,132.17,8340394
2023-09-26,130.86,131.41,128.19,129.45,13489113
2023-09-27,129.46,131.72,129.38,131.46,11728307
2023-09-28,130.69,134.18,130.69,133.13,12066487
2023-09-29,134.16,134.89,131.32,131.85,13324448
2023-10-02,132.17,135.36,132.06,135.17,12841109
2023-10-03,134.83,135.24,132.81,133.3,12444617
2023-10-04,133.7,136.57,133.43,136.27,15443344
2023-10-05,136.1,136.5,134.45,135.99,9783913
2023-10-06,135.05,139.19,134.94,138.73,13837640
2023-10-09,137.99,139.97,136.7,139.5,11442144
2023-10-10,139.51,140.74,138.43,139.2,12876095
